Actual,Prediction,Team,Season,SUBSET
2.0,6.221992418389003,Clippers,2012,TRAIN
15.0,6.291171529645212,Spurs,2012,TRAIN
16.0,7.683227507859906,Heat,2012,TRAIN
0.0,-0.9135565770163351,Pelicans,2013,TRAIN
0.0,-0.7326224951606203,76ers,2013,TRAIN
0.0,-0.06644662639713143,Jazz,2013,TRAIN
0.0,-0.02879188734657839,Suns,2013,TRAIN
0.0,0.19444404555372724,Magic,2013,TRAIN
0.0,0.1999262705855854,Timberwolves,2013,TRAIN
0.0,0.40037472545769903,Kings,2013,TRAIN
3.0,0.8791827486713226,Raptors,2013,TRAIN
0.0,0.9102246747200153,Cavaliers,2013,TRAIN
5.0,0.9580934404219451,Trail Blazers,2013,TRAIN
0.0,1.1680350417779637,Bucks,2013,TRAIN
0.0,1.413083976381512,Pistons,2013,TRAIN
0.0,1.5257103512925092,Hornets,2013,TRAIN
2.0,2.0345820810311888,Rockets,2013,TRAIN
6.0,2.5425147057135784,Wizards,2013,TRAIN
0.0,2.9587150840893246,Lakers,2013,TRAIN
3.0,3.2571848370858056,Hawks,2013,TRAIN
0.0,3.393250438339131,Celtics,2013,TRAIN
0.0,3.587656471915302,Nuggets,2013,TRAIN
3.0,4.060315865366785,Warriors,2013,TRAIN
1.0,4.246696833478634,Bulls,2013,TRAIN
3.0,4.468502871365909,Mavericks,2013,TRAIN
3.0,5.199879152816028,Grizzlies,2013,TRAIN
10.0,5.272063773213965,Pacers,2013,TRAIN
0.0,5.416794258666571,Knicks,2013,TRAIN
5.0,5.538495100296449,Nets,2013,TRAIN
10.0,5.561278942554899,Thunder,2013,TRAIN
16.0,6.018645499942102,Spurs,2013,TRAIN
6.0,6.261519849318259,Clippers,2013,TRAIN
13.0,8.500014659584549,Heat,2013,TRAIN
0.0,-2.740766183186773,76ers,2014,TRAIN
0.0,-1.169586654914302,Jazz,2014,TRAIN
2.0,-0.9136195499438718,Bucks,2014,TRAIN
0.0,0.07185141310443496,Celtics,2014,TRAIN
0.0,0.10831637566685269,Magic,2014,TRAIN
0.0,0.7216082488883614,Timberwolves,2014,TRAIN
0.0,0.9364608189810558,Nuggets,2014,TRAIN
0.0,1.0399250103539124,Pelicans,2014,TRAIN
0.0,1.1313464212385527,Knicks,2014,TRAIN
0.0,1.1709293091933408,Lakers,2014,TRAIN
0.0,1.6528598494620177,Pistons,2014,TRAIN
0.0,1.696440655126707,Kings,2014,TRAIN
0.0,2.0321277482592426,Suns,2014,TRAIN
2.0,2.339719766507772,Nets,2014,TRAIN
8.0,3.4081731903953942,Hawks,2014,TRAIN
0.0,3.4240025861439656,Hornets,2014,TRAIN
0.0,3.9088806036151302,Raptors,2014,TRAIN
6.0,4.352281103236052,Grizzlies,2014,TRAIN
0.0,4.544175998733648,Thunder,2014,TRAIN
6.0,4.5759736484967455,Bulls,2014,TRAIN
16.0,4.653583644658365,Warriors,2014,TRAIN
1.0,4.84845410327436,Trail Blazers,2014,TRAIN
9.0,4.866461056020268,Rockets,2014,TRAIN
0.0,4.987971841941129,Heat,2014,TRAIN
0.0,5.204220052700153,Pacers,2014,TRAIN
1.0,5.541384449598377,Mavericks,2014,TRAIN
6.0,5.775464897989371,Wizards,2014,TRAIN
14.0,5.7756898281524265,Cavaliers,2014,TRAIN
7.0,6.2106094089319805,Clippers,2014,TRAIN
3.0,7.424251973864277,Spurs,2014,TRAIN
0.0,-1.2910670464796627,76ers,2015,TRAIN
0.0,-0.928807148275608,Timberwolves,2015,TRAIN
0.0,-0.21667332290895291,Magic,2015,TRAIN
0.0,0.10787901677367713,Nuggets,2015,TRAIN
0.0,0.4023085288790558,Lakers,2015,TRAIN
0.0,0.9235835409329105,Nets,2015,TRAIN
0.0,1.16022211610595,Jazz,2015,TRAIN
0.0,1.301704656099276,Pistons,2015,TRAIN
0.0,1.3416665278307272,Knicks,2015,TRAIN
2.0,1.5291913883447121,Celtics,2015,TRAIN
0.0,1.7704876223136994,Bucks,2015,TRAIN
0.0,1.8697230209911915,Suns,2015,TRAIN
3.0,2.211749039551903,Hornets,2015,TRAIN
0.0,2.4284015764088136,Kings,2015,TRAIN
5.0,2.553315230424613,Trail Blazers,2015,TRAIN
3.0,2.899711707077681,Pacers,2015,TRAIN
10.0,3.488715743037549,Raptors,2015,TRAIN
0.0,3.7632392530742402,Bulls,2015,TRAIN
7.0,4.136617745905234,Heat,2015,TRAIN
0.0,4.252141418287685,Pelicans,2015,TRAIN
0.0,4.454428514747521,Wizards,2015,TRAIN
11.0,4.833368681038078,Thunder,2015,TRAIN
1.0,4.896388918866495,Rockets,2015,TRAIN
0.0,5.265048619678738,Grizzlies,2015,TRAIN
1.0,5.7099295690799945,Mavericks,2015,TRAIN
4.0,5.949222913616469,Hawks,2015,TRAIN
2.0,6.530620230169687,Clippers,2015,TRAIN
16.0,6.8712355338089655,Cavaliers,2015,TRAIN
15.0,7.020219439270155,Warriors,2015,TRAIN
6.0,8.377912683426299,Spurs,2015,TRAIN
0.0,-1.9106726451223741,76ers,2016,TRAIN
0.0,-0.6190382021941994,Nets,2016,TRAIN
0.0,0.03904459403372143,Lakers,2016,TRAIN
0.0,0.5766360937527141,Suns,2016,TRAIN
0.0,1.0985643753955316,Timberwolves,2016,TRAIN
0.0,1.129723135301609,Pelicans,2016,TRAIN
0.0,1.329093513847308,Knicks,2016,TRAIN
0.0,1.3529506657637709,Magic,2016,TRAIN
0.0,1.835759401812094,Kings,2016,TRAIN
6.0,1.9921672977837328,Rockets,2016,TRAIN
2.0,2.133861404673153,Bucks,2016,TRAIN
0.0,2.310246896619977,Mavericks,2016,TRAIN
7.0,2.381225064149353,Wizards,2016,TRAIN
2.0,2.6648049694874043,Bulls,2016,TRAIN
0.0,2.826600984441579,Nuggets,2016,TRAIN
0.0,2.9128447864085585,Trail Blazers,2016,TRAIN
2.0,3.168422009182736,Grizzlies,2016,TRAIN
0.0,3.2694688295120446,Hornets,2016,TRAIN
9.0,3.303891528902925,Celtics,2016,TRAIN
0.0,3.435614129687809,Pistons,2016,TRAIN
4.0,3.7026203405542137,Raptors,2016,TRAIN
4.0,3.8297707098865326,Jazz,2016,TRAIN
1.0,3.948893387080969,Thunder,2016,TRAIN
0.0,4.22454250690322,Heat,2016,TRAIN
2.0,4.472760718785744,Hawks,2016,TRAIN
0.0,4.701463809261466,Pacers,2016,TRAIN
8.0,7.000611727940564,Spurs,2016,TRAIN
3.0,7.633749624581208,Clippers,2016,TRAIN
13.0,8.321551131764561,Cavaliers,2016,TRAIN
16.0,8.598606205844243,Warriors,2016,TRAIN
0.0,-0.5896041690596766,Hawks,2017,TRAIN
0.0,-0.279289728642211,Suns,2017,TRAIN
0.0,0.0921340660103941,Nets,2017,TRAIN
0.0,0.317469209892961,Lakers,2017,TRAIN
0.0,0.6010137574096447,Grizzlies,2017,TRAIN
5.0,0.6747516996475437,76ers,2017,TRAIN
0.0,0.7808224052531558,Magic,2017,TRAIN
